"productId";"productTitle";"productImage";"productDetailUrl";"sellerId";"shopName";"shopUrl";"promotionId";"oriMinPrice";"oriMaxPrice";"minPrice";"maxPrice";"discount";"orders";"stock";"totalStock";"startTime";"endTime";"phase";"soldout";"trace"
"3.3010968475E10";"Relogio Masculino CRRJU Mens Business Dress Watches Luxury Casual Waterproof Sport Watch Men 3-Sub Dial Quartz Slim Mesh Watch";"//ae01.alicdn.com/kf/HTB1ouyra7H0gK0jSZPiq6yvapXaG.jpg_350x350.jpg";"//www.aliexpress.com/item/Relogio-Masculino-CRRJU-Mens-Business-Dress-Watches-Luxury-Casual-Waterproof-Sport-Watch-Men-3-Sub-Dial/33010968475.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=b31b8d73-10b2-4902-8be7-3c0d26e5f7cb";"223729216";;"//www.aliexpress.com/store/1819218?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=b31b8d73-10b2-4902-8be7-3c0d26e5f7cb";"332825101";"US $209.90";"US $209.90";"US $14.69";"US $14.69";"93";"8";"492";"500";"1564815600";"1564988399";"1";"false";"{""all"":{""pvid"":""b31b8d73-10b2-4902-8be7-3c0d26e5f7cb"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""b31b8d73-10b2-4902-8be7-3c0d26e5f7cb"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2919658489E10";"ZNP 360 Full Protective Phone Case For iPhone 8 7 Plus 6 6s Case 5 5S SE X 10 Full Cover For iPhone XR Xs Max X Case cover";"//ae01.alicdn.com/kf/HTB1pqbnbYPpK1RjSZFFq6y5PpXaT.jpg_350x350.jpg";"//www.aliexpress.com/item/ZNP-360-Full-Protective-Phone-Case-For-iPhone-8-7-Plus-6-6s-Case-5-5S/32919658489.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=b31b8d73-10b2-4902-8be7-3c0d26e5f7cb";"228462461";;"//www.aliexpress.com/store/2304074?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=b31b8d73-10b2-4902-8be7-3c0d26e5f7cb";"1726693727";"US $1.99";"US $4.99";"US $1.39";"US $3.49";"30";"26957";;;"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""b31b8d73-10b2-4902-8be7-3c0d26e5f7cb"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""b31b8d73-10b2-4902-8be7-3c0d26e5f7cb"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2805051805E10";"Readeel Top Brand Sport Quartz Wrist Watch Men Military Waterproof Watches LED Digital Watches Men Quartz Wristwatch Clock Male";"//ae01.alicdn.com/kf/HTB1Vltka4D1gK0jSZFsq6zldVXaM.jpg_350x350.jpg";"//www.aliexpress.com/item/Readeel-Brand-Sport-Wrist-Watch-Men-s-Military-Waterproof-Watches-Fashion-Silicone-LED-Digital-Watch-Men/32805051805.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"202108975";;"//www.aliexpress.com/store/615891?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $139.90";"US $139.90";"US $11.19";"US $11.19";"92";"93";"307";"400";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.294996786E10";"Seamless Yoga Set Women Fitness Clothing Sportswear Woman Gym Leggings Padded Push-up Strappy Sports Bra 2 Pcs Sports Suits";"//ae01.alicdn.com/kf/HTB1810DaG61gK0jSZFlq6xDKFXak.jpg_350x350.jpg";"//www.aliexpress.com/item/Seamless-Yoga-Set-Women-Fitness-Clothing-Sportswear-Woman-Gym-Leggings-Padded-Push-up-Strappy-Sports-Bra/32949967860.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"232909141";;"//www.aliexpress.com/store/4398092?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"332825101";"US $26.70";"US $26.70";"US $16.02";"US $16.02";"40";"3";"357";"360";"1564815600";"1564988399";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.3016662044E10";"SUNKTA2019 New Listing Rose Gold Women Watches Quartz Watch Ladies Top Brand Luxury Female Watch Girl Clock Relogio Feminino+Box";"//ae01.alicdn.com/kf/HTB1KgRbaNn1gK0jSZKPq6xvUXXal.jpg_350x350.jpg";"//www.aliexpress.com/item/SUNKTA2019-New-Listing-Rose-Gold-Women-Watches-Quartz-Watch-Ladies-Top-Brand-Luxury-Female-Watch-Girl/33016662044.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"237769960";"Sunkta dropshipping watch Store";"//www.aliexpress.com/store/4968023?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $399.90";"US $399.90";"US $16.00";"US $16.00";"96";"93";"475";"568";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2892400932E10";"CRRJU New Fashion Men Watches Analog Quartz Wristwatches 30M Waterproof Chronograph Sport Date Leather Band Watches montre homme";"//ae01.alicdn.com/kf/HTB1YjqmaV67gK0jSZPfq6yhhFXa0.jpg_350x350.jpg";"//www.aliexpress.com/item/CRRJU-New-Fashion-Men-Watches-Analog-Quartz-Wristwatches-30M-Waterproof-Chronograph-Sport-Date-Leather-Band-Watches/32892400932.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"223729216";;"//www.aliexpress.com/store/1819218?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $169.90";"US $169.90";"US $13.59";"US $13.59";"92";"230";"170";"400";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.3042053927E10";"VESONAL Brand Unisex Ankle Boots Sneakers Men Casual Shoes Waterproof Snow Boots For Male Adult Winter Warm Short Plush Footwear";"//ae01.alicdn.com/kf/HTB1FsTnaUY1gK0jSZFMq6yWcVXa4.jpg_350x350.jpg";"//www.aliexpress.com/item/VESONAL-Brand-Unisex-Ankle-Boots-Sneakers-Men-Casual-Shoes-Waterproof-Snow-Boots-For-Male-Adult-Winter/33042053927.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"221561418";"VESONAL Officially authorized Store";"//www.aliexpress.com/store/1391824?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $41.57";"US $51.97";"US $18.29";"US $22.87";"56";"115";"343";"458";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2953018142E10";"HAIQIN men's/mens watches top brand luxury automatic/mechanical/luxury watch men sport wristwatch mens reloj hombre tourbillon";"//ae01.alicdn.com/kf/HTB1FRvlaQT2gK0jSZPcq6AKkpXa0.jpg_350x350.jpg";"//www.aliexpress.com/item/HAIQIN-men-s-mens-watches-top-brand-luxury-automatic-mechanical-luxury-watch-men-sport-wristwatch-mens/32953018142.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"234828439";;"//www.aliexpress.com/store/4624050?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"332825101";"US $459.90";"US $479.90";"US $36.79";"US $38.39";"92";"1";"245";"246";"1564815600";"1564988399";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2954348567E10";"New Super Pencil Case Kawaii Large Capacity Pencilcase School Pen Case Supplies Pencil Bag School Box Pencils Pouch Stationery";"//ae01.alicdn.com/kf/HTB1frnJX7H0gK0jSZPiq6yvapXaR.jpg_350x350.jpg";"//www.aliexpress.com/item/New-Super-Pencil-Case-Kawaii-Large-Capacity-Pencilcase-School-Pen-Case-Supplies-Pencil-Bag-School-Box/32954348567.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"225767427";;"//www.aliexpress.com/store/1938570?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $8.32";"US $8.32";"US $4.41";"US $4.41";"47";"205";"400";"605";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.2973198329E10";"Tissue Massage Gun Muscle Massager Muscle Pain Management after Training Exercising Body Relaxation Slimming Shaping Pain Relief";"//ae01.alicdn.com/kf/HTB1l5HQXVP7gK0jSZFjq6A5aXXaY.jpg_350x350.jpg";"//www.aliexpress.com/item/Tissue-Massage-Gun-Muscle-Massager-Muscle-Pain-Management-after-Training-Exercising-Body-Relaxation-Slimming-Shaping-Pain/32973198329.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"232533208";;"//www.aliexpress.com/store/4204034?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"333416124";"US $201.92";"US $249.98";"US $94.90";"US $117.49";"53";"38";"442";"480";"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
"3.300384737E10";"Genuine Leather mobile phone case for Samsung galaxy A50 A70 S10 S7 S8 S9 Plus A8 A7 2018 luxury 360 Full protective Back cover";"//ae01.alicdn.com/kf/HTB1AIw5SrvpK1RjSZFqq6AXUVXa6.jpg_350x350.jpg";"//www.aliexpress.com/item/Genuine-Leather-mobile-phone-case-for-Samsung-galaxy-A50-A70-S10-S7-S8-S9-Plus-A8/33003847370.html?gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"224159998";;"//www.aliexpress.com/store/1862826?t_activity=1&t_cache=1&gps-id=5547572&scm=1007.19201.130907.0&scm_id=1007.19201.130907.0&scm-url=1007.19201.130907.0&pvid=96bb65fb-d988-4154-bd8c-074dceaab860";"1726567454";"US $12.37";"US $12.37";"US $7.92";"US $7.92";"36";"1443";;;"1564729200";"1564901999";"1";"false";"{""all"":{""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""},""pvid"":""96bb65fb-d988-4154-bd8c-074dceaab860"",""scm-cnt"":""1007.19201.130907.0"",""gps-id"":""5547572""}"
